scenario,status,feasible,MAX_CSAM_FACILITIES,demand_mean,demand_variance,F_cost,SEED,objective,subproblem_cost,deployment_cost,deployed_count,deployed_facilities,budget_slack,total_demand,unmet_demand,unmet_demand_pct,unmet_in,unmet_queue,iterations,runtime_seconds,run_id,experiment_dir,scenario_name,max_csam_facilities,seed,demand_scale,flow_files,report_files
csam1_dm12.0_dv16.0_F100_s42,feasible,True,1,12.0,16.0,100,42,249560.7270808951,249460.7270808951,100.0,1.0,m9,0.0,14585.199705445524,170.124201,1.166416671939586,0.0,170.124201,3,27.312079668045044,2026-06-18_224935_sweep_csam1_dm12.0_dv16.0_F100_s42,experiments\2026-06-18_224935_sweep_csam1_dm12.0_dv16.0_F100_s42,csam1_dm12.0_dv16.0_F100_s42,1,42,1.0,"{'regular': 'experiments\\2026-06-18_224935_sweep_csam1_dm12.0_dv16.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-18_224935_sweep_csam1_dm12.0_dv16.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-18_224935_sweep_csam1_dm12.0_dv16.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-18_224935_sweep_csam1_dm12.0_dv16.0_F100_s42\\reports\\run_report.pdf'}"
csam1_dm12.0_dv16.0_F100_s456,feasible,True,1,12.0,16.0,100,456,130975.16151716506,130875.16198581507,100.0,1.0,m9,0.0,14405.859019802248,52.41839874,0.36386860837625745,0.0,52.41839874,20,182.54446005821228,2026-06-18_225002_sweep_csam1_dm12.0_dv16.0_F100_s456,experiments\2026-06-18_225002_sweep_csam1_dm12.0_dv16.0_F100_s456,csam1_dm12.0_dv16.0_F100_s456,1,456,1.0,"{'regular': 'experiments\\2026-06-18_225002_sweep_csam1_dm12.0_dv16.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-18_225002_sweep_csam1_dm12.0_dv16.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-18_225002_sweep_csam1_dm12.0_dv16.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-18_225002_sweep_csam1_dm12.0_dv16.0_F100_s456\\reports\\run_report.pdf'}"
csam1_dm12.0_dv4.0_F100_s123,feasible,True,1,12.0,4.0,100,123,123357.81857673,123257.81857673,100.0,1.0,m9,0.0,14326.772648170952,44.570191699999995,0.3110972219252053,0.0,44.570191699999995,3,21.901381254196167,2026-06-18_224238_sweep_csam1_dm12.0_dv4.0_F100_s123,experiments\2026-06-18_224238_sweep_csam1_dm12.0_dv4.0_F100_s123,csam1_dm12.0_dv4.0_F100_s123,1,123,1.0,"{'regular': 'experiments\\2026-06-18_224238_sweep_csam1_dm12.0_dv4.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-18_224238_sweep_csam1_dm12.0_dv4.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-18_224238_sweep_csam1_dm12.0_dv4.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-18_224238_sweep_csam1_dm12.0_dv4.0_F100_s123\\reports\\run_report.pdf'}"
csam1_dm12.0_dv4.0_F100_s42,feasible,True,1,12.0,4.0,100,42,218966.92470339997,218866.92470339997,100.0,1.0,m9,0.0,14492.117318042623,139.8208331,0.9648061082553041,0.0,139.8208331,20,146.1954801082611,2026-06-18_223746_sweep_csam1_dm12.0_dv4.0_F100_s42,experiments\2026-06-18_223746_sweep_csam1_dm12.0_dv4.0_F100_s42,csam1_dm12.0_dv4.0_F100_s42,1,42,1.0,"{'regular': 'experiments\\2026-06-18_223746_sweep_csam1_dm12.0_dv4.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-18_223746_sweep_csam1_dm12.0_dv4.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-18_223746_sweep_csam1_dm12.0_dv4.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-18_223746_sweep_csam1_dm12.0_dv4.0_F100_s42\\reports\\run_report.pdf'}"
csam1_dm12.0_dv4.0_F100_s456,feasible,True,1,12.0,4.0,100,456,157395.10093287,157295.10093287,100.0,1.0,m9,0.0,14402.929509901125,78.609065,0.5457852511599194,0.0,78.609065,20,144.90813374519348,2026-06-18_224013_sweep_csam1_dm12.0_dv4.0_F100_s456,experiments\2026-06-18_224013_sweep_csam1_dm12.0_dv4.0_F100_s456,csam1_dm12.0_dv4.0_F100_s456,1,456,1.0,"{'regular': 'experiments\\2026-06-18_224013_sweep_csam1_dm12.0_dv4.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-18_224013_sweep_csam1_dm12.0_dv4.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-18_224013_sweep_csam1_dm12.0_dv4.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-18_224013_sweep_csam1_dm12.0_dv4.0_F100_s456\\reports\\run_report.pdf'}"
csam1_dm12.0_dv9.0_F100_s123,feasible,True,1,12.0,9.0,100,123,109458.5012054001,109358.50175335511,100.0,1.0,m9,0.0,14290.15897225643,31.3459491,0.21935339670367882,0.0,31.3459491,20,190.3663399219513,2026-06-18_224624_sweep_csam1_dm12.0_dv9.0_F100_s123,experiments\2026-06-18_224624_sweep_csam1_dm12.0_dv9.0_F100_s123,csam1_dm12.0_dv9.0_F100_s123,1,123,1.0,"{'regular': 'experiments\\2026-06-18_224624_sweep_csam1_dm12.0_dv9.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-18_224624_sweep_csam1_dm12.0_dv9.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-18_224624_sweep_csam1_dm12.0_dv9.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-18_224624_sweep_csam1_dm12.0_dv9.0_F100_s123\\reports\\run_report.pdf'}"
csam1_dm12.0_dv9.0_F100_s42,feasible,True,1,12.0,9.0,100,42,234020.38789234,233920.38789234,100.0,1.0,m9,0.0,14538.175977063936,154.7312505,1.0643099295545106,0.0,154.7312505,3,22.177793502807617,2026-06-18_224300_sweep_csam1_dm12.0_dv9.0_F100_s42,experiments\2026-06-18_224300_sweep_csam1_dm12.0_dv9.0_F100_s42,csam1_dm12.0_dv9.0_F100_s42,1,42,1.0,"{'regular': 'experiments\\2026-06-18_224300_sweep_csam1_dm12.0_dv9.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-18_224300_sweep_csam1_dm12.0_dv9.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-18_224300_sweep_csam1_dm12.0_dv9.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-18_224300_sweep_csam1_dm12.0_dv9.0_F100_s42\\reports\\run_report.pdf'}"
csam1_dm12.0_dv9.0_F100_s456,feasible,True,1,12.0,9.0,100,456,141662.65187397003,141562.65187397003,100.0,1.0,m9,0.0,14404.394264851688,62.913598,0.43676670357125763,0.0,62.913598,20,182.22221732139587,2026-06-18_224322_sweep_csam1_dm12.0_dv9.0_F100_s456,experiments\2026-06-18_224322_sweep_csam1_dm12.0_dv9.0_F100_s456,csam1_dm12.0_dv9.0_F100_s456,1,456,1.0,"{'regular': 'experiments\\2026-06-18_224322_sweep_csam1_dm12.0_dv9.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-18_224322_sweep_csam1_dm12.0_dv9.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-18_224322_sweep_csam1_dm12.0_dv9.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-18_224322_sweep_csam1_dm12.0_dv9.0_F100_s456\\reports\\run_report.pdf'}"
csam1_dm15.0_dv16.0_F100_s123,infeasible_no_incumbent,False,1,15.0,16.0,100,123,,,0.0,,,,17853.545296341905,0.0,,0.0,0.0,20,216.99837040901184,2026-06-18_232340_sweep_csam1_dm15.0_dv16.0_F100_s123,experiments\2026-06-18_232340_sweep_csam1_dm15.0_dv16.0_F100_s123,csam1_dm15.0_dv16.0_F100_s123,1,123,1.0,{},
csam1_dm15.0_dv16.0_F100_s42,infeasible_no_incumbent,False,1,15.0,16.0,100,42,,,0.0,,,,18184.234636085246,0.0,,0.0,0.0,20,215.33851194381714,2026-06-18_231631_sweep_csam1_dm15.0_dv16.0_F100_s42,experiments\2026-06-18_231631_sweep_csam1_dm15.0_dv16.0_F100_s42,csam1_dm15.0_dv16.0_F100_s42,1,42,1.0,{},
csam1_dm15.0_dv16.0_F100_s456,infeasible_no_incumbent,False,1,15.0,16.0,100,456,,,0.0,,,,18005.85901980225,0.0,,0.0,0.0,20,214.0270643234253,2026-06-18_232006_sweep_csam1_dm15.0_dv16.0_F100_s456,experiments\2026-06-18_232006_sweep_csam1_dm15.0_dv16.0_F100_s456,csam1_dm15.0_dv16.0_F100_s456,1,456,1.0,{},
csam1_dm15.0_dv4.0_F100_s123,infeasible_no_incumbent,False,1,15.0,4.0,100,123,,,0.0,,,,17926.772648170954,0.0,,0.0,0.0,20,202.66534733772278,2026-06-18_230249_sweep_csam1_dm15.0_dv4.0_F100_s123,experiments\2026-06-18_230249_sweep_csam1_dm15.0_dv4.0_F100_s123,csam1_dm15.0_dv4.0_F100_s123,1,123,1.0,{},
csam1_dm15.0_dv4.0_F100_s42,infeasible_no_incumbent,False,1,15.0,4.0,100,42,,,0.0,,,,18092.117318042623,0.0,,0.0,0.0,20,192.1795313358307,2026-06-18_225614_sweep_csam1_dm15.0_dv4.0_F100_s42,experiments\2026-06-18_225614_sweep_csam1_dm15.0_dv4.0_F100_s42,csam1_dm15.0_dv4.0_F100_s42,1,42,1.0,{},
csam1_dm15.0_dv4.0_F100_s456,infeasible_no_incumbent,False,1,15.0,4.0,100,456,,,0.0,,,,18002.929509901125,0.0,,0.0,0.0,20,202.4669804573059,2026-06-18_225926_sweep_csam1_dm15.0_dv4.0_F100_s456,experiments\2026-06-18_225926_sweep_csam1_dm15.0_dv4.0_F100_s456,csam1_dm15.0_dv4.0_F100_s456,1,456,1.0,{},
csam1_dm15.0_dv9.0_F100_s123,infeasible_no_incumbent,False,1,15.0,9.0,100,123,,,0.0,,,,17890.15897225643,0.0,,0.0,0.0,20,211.32400488853455,2026-06-18_231259_sweep_csam1_dm15.0_dv9.0_F100_s123,experiments\2026-06-18_231259_sweep_csam1_dm15.0_dv9.0_F100_s123,csam1_dm15.0_dv9.0_F100_s123,1,123,1.0,{},
csam1_dm15.0_dv9.0_F100_s42,infeasible_no_incumbent,False,1,15.0,9.0,100,42,,,0.0,,,,18138.175977063936,0.0,,0.0,0.0,20,203.98358035087585,2026-06-18_230611_sweep_csam1_dm15.0_dv9.0_F100_s42,experiments\2026-06-18_230611_sweep_csam1_dm15.0_dv9.0_F100_s42,csam1_dm15.0_dv9.0_F100_s42,1,42,1.0,{},
csam1_dm15.0_dv9.0_F100_s456,infeasible_no_incumbent,False,1,15.0,9.0,100,456,,,0.0,,,,18004.394264851686,0.0,,0.0,0.0,20,204.15453171730042,2026-06-18_230935_sweep_csam1_dm15.0_dv9.0_F100_s456,experiments\2026-06-18_230935_sweep_csam1_dm15.0_dv9.0_F100_s456,csam1_dm15.0_dv9.0_F100_s456,1,456,1.0,{},
csam1_dm18.0_dv16.0_F100_s123,infeasible_no_incumbent,False,1,18.0,16.0,100,123,,,0.0,,,,21453.545296341905,0.0,,0.0,0.0,20,154.36264300346375,2026-06-18_235151_sweep_csam1_dm18.0_dv16.0_F100_s123,experiments\2026-06-18_235151_sweep_csam1_dm18.0_dv16.0_F100_s123,csam1_dm18.0_dv16.0_F100_s123,1,123,1.0,{},
csam1_dm18.0_dv16.0_F100_s42,infeasible_no_incumbent,False,1,18.0,16.0,100,42,,,0.0,,,,21784.234636085246,0.0,,0.0,0.0,20,155.00132131576538,2026-06-18_234640_sweep_csam1_dm18.0_dv16.0_F100_s42,experiments\2026-06-18_234640_sweep_csam1_dm18.0_dv16.0_F100_s42,csam1_dm18.0_dv16.0_F100_s42,1,42,1.0,{},
csam1_dm18.0_dv16.0_F100_s456,infeasible_no_incumbent,False,1,18.0,16.0,100,456,,,0.0,,,,21605.85901980225,0.0,,0.0,0.0,20,155.90399932861328,2026-06-18_234915_sweep_csam1_dm18.0_dv16.0_F100_s456,experiments\2026-06-18_234915_sweep_csam1_dm18.0_dv16.0_F100_s456,csam1_dm18.0_dv16.0_F100_s456,1,456,1.0,{},
csam1_dm18.0_dv4.0_F100_s123,infeasible_no_incumbent,False,1,18.0,4.0,100,123,,,0.0,,,,21526.772648170954,0.0,,0.0,0.0,20,212.44059658050537,2026-06-18_233418_sweep_csam1_dm18.0_dv4.0_F100_s123,experiments\2026-06-18_233418_sweep_csam1_dm18.0_dv4.0_F100_s123,csam1_dm18.0_dv4.0_F100_s123,1,123,1.0,{},
csam1_dm18.0_dv4.0_F100_s42,infeasible_no_incumbent,False,1,18.0,4.0,100,42,,,0.0,,,,21692.117318042623,0.0,,0.0,0.0,20,210.71866941452026,2026-06-18_232717_sweep_csam1_dm18.0_dv4.0_F100_s42,experiments\2026-06-18_232717_sweep_csam1_dm18.0_dv4.0_F100_s42,csam1_dm18.0_dv4.0_F100_s42,1,42,1.0,{},
csam1_dm18.0_dv4.0_F100_s456,infeasible_no_incumbent,False,1,18.0,4.0,100,456,,,0.0,,,,21602.929509901125,0.0,,0.0,0.0,20,210.39704537391663,2026-06-18_233048_sweep_csam1_dm18.0_dv4.0_F100_s456,experiments\2026-06-18_233048_sweep_csam1_dm18.0_dv4.0_F100_s456,csam1_dm18.0_dv4.0_F100_s456,1,456,1.0,{},
csam1_dm18.0_dv9.0_F100_s123,infeasible_no_incumbent,False,1,18.0,9.0,100,123,,,0.0,,,,21490.15897225643,0.0,,0.0,0.0,20,157.64242577552795,2026-06-18_234403_sweep_csam1_dm18.0_dv9.0_F100_s123,experiments\2026-06-18_234403_sweep_csam1_dm18.0_dv9.0_F100_s123,csam1_dm18.0_dv9.0_F100_s123,1,123,1.0,{},
csam1_dm18.0_dv9.0_F100_s42,infeasible_no_incumbent,False,1,18.0,9.0,100,42,,,0.0,,,,21738.175977063936,0.0,,0.0,0.0,20,215.1729063987732,2026-06-18_233751_sweep_csam1_dm18.0_dv9.0_F100_s42,experiments\2026-06-18_233751_sweep_csam1_dm18.0_dv9.0_F100_s42,csam1_dm18.0_dv9.0_F100_s42,1,42,1.0,{},
csam1_dm18.0_dv9.0_F100_s456,infeasible_no_incumbent,False,1,18.0,9.0,100,456,,,0.0,,,,21604.394264851686,0.0,,0.0,0.0,20,156.34028220176697,2026-06-18_234126_sweep_csam1_dm18.0_dv9.0_F100_s456,experiments\2026-06-18_234126_sweep_csam1_dm18.0_dv9.0_F100_s456,csam1_dm18.0_dv9.0_F100_s456,1,456,1.0,{},
csam2_dm12.0_dv16.0_F100_s123,feasible,True,2,12.0,16.0,100,123,78201.19094539997,78001.19099170003,200.0,2.0,"m1,m2",0.0,14255.137737688196,0.0,0.0,0.0,0.0,20,158.7167103290558,2026-06-19_001520_sweep_csam2_dm12.0_dv16.0_F100_s123,experiments\2026-06-19_001520_sweep_csam2_dm12.0_dv16.0_F100_s123,csam2_dm12.0_dv16.0_F100_s123,2,123,1.0,"{'regular': 'experiments\\2026-06-19_001520_sweep_csam2_dm12.0_dv16.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_001520_sweep_csam2_dm12.0_dv16.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_001520_sweep_csam2_dm12.0_dv16.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_001520_sweep_csam2_dm12.0_dv16.0_F100_s123\\reports\\run_report.pdf'}"
csam2_dm12.0_dv16.0_F100_s42,feasible,True,2,12.0,16.0,100,42,85301.36663107008,85101.36673787018,200.0,2.0,"m1,m10",0.0,14585.199705445524,0.0,0.0,0.0,0.0,20,156.58239030838013,2026-06-19_001003_sweep_csam2_dm12.0_dv16.0_F100_s42,experiments\2026-06-19_001003_sweep_csam2_dm12.0_dv16.0_F100_s42,csam2_dm12.0_dv16.0_F100_s42,2,42,1.0,"{'regular': 'experiments\\2026-06-19_001003_sweep_csam2_dm12.0_dv16.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_001003_sweep_csam2_dm12.0_dv16.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_001003_sweep_csam2_dm12.0_dv16.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_001003_sweep_csam2_dm12.0_dv16.0_F100_s42\\reports\\run_report.pdf'}"
csam2_dm12.0_dv16.0_F100_s456,feasible,True,2,12.0,16.0,100,456,80572.85518122013,80372.85519202014,200.0,2.0,"m1,m10",0.0,14405.859019802248,0.0,0.0,0.0,0.0,20,160.30594158172607,2026-06-19_001239_sweep_csam2_dm12.0_dv16.0_F100_s456,experiments\2026-06-19_001239_sweep_csam2_dm12.0_dv16.0_F100_s456,csam2_dm12.0_dv16.0_F100_s456,2,456,1.0,"{'regular': 'experiments\\2026-06-19_001239_sweep_csam2_dm12.0_dv16.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_001239_sweep_csam2_dm12.0_dv16.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_001239_sweep_csam2_dm12.0_dv16.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_001239_sweep_csam2_dm12.0_dv16.0_F100_s456\\reports\\run_report.pdf'}"
csam2_dm12.0_dv4.0_F100_s123,feasible,True,2,12.0,4.0,100,123,80422.8586142549,80222.8586729549,200.0,2.0,"m1,m10",0.0,14326.772648170952,0.0,0.0,0.0,0.0,20,155.84201049804688,2026-06-18_235939_sweep_csam2_dm12.0_dv4.0_F100_s123,experiments\2026-06-18_235939_sweep_csam2_dm12.0_dv4.0_F100_s123,csam2_dm12.0_dv4.0_F100_s123,2,123,1.0,"{'regular': 'experiments\\2026-06-18_235939_sweep_csam2_dm12.0_dv4.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-18_235939_sweep_csam2_dm12.0_dv4.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-18_235939_sweep_csam2_dm12.0_dv4.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-18_235939_sweep_csam2_dm12.0_dv4.0_F100_s123\\reports\\run_report.pdf'}"
csam2_dm12.0_dv4.0_F100_s42,feasible,True,2,12.0,4.0,100,42,83990.35256419993,83790.35270049996,200.0,2.0,"m1,m10",0.0,14492.117318042623,0.0,0.0,0.0,0.0,20,157.27484321594238,2026-06-18_235426_sweep_csam2_dm12.0_dv4.0_F100_s42,experiments\2026-06-18_235426_sweep_csam2_dm12.0_dv4.0_F100_s42,csam2_dm12.0_dv4.0_F100_s42,2,42,1.0,"{'regular': 'experiments\\2026-06-18_235426_sweep_csam2_dm12.0_dv4.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-18_235426_sweep_csam2_dm12.0_dv4.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-18_235426_sweep_csam2_dm12.0_dv4.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-18_235426_sweep_csam2_dm12.0_dv4.0_F100_s42\\reports\\run_report.pdf'}"
csam2_dm12.0_dv4.0_F100_s456,feasible,True,2,12.0,4.0,100,456,81627.16643039996,81427.16649739999,200.0,2.0,"m1,m10",0.0,14402.929509901125,0.0,0.0,0.0,0.0,20,156.298930644989,2026-06-18_235703_sweep_csam2_dm12.0_dv4.0_F100_s456,experiments\2026-06-18_235703_sweep_csam2_dm12.0_dv4.0_F100_s456,csam2_dm12.0_dv4.0_F100_s456,2,456,1.0,"{'regular': 'experiments\\2026-06-18_235703_sweep_csam2_dm12.0_dv4.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-18_235703_sweep_csam2_dm12.0_dv4.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-18_235703_sweep_csam2_dm12.0_dv4.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-18_235703_sweep_csam2_dm12.0_dv4.0_F100_s456\\reports\\run_report.pdf'}"
csam2_dm12.0_dv9.0_F100_s123,feasible,True,2,12.0,9.0,100,123,79296.41556021014,79096.41559145013,200.0,2.0,"m1,m2",0.0,14290.15897225643,0.0,0.0,0.0,0.0,20,156.0178439617157,2026-06-19_000727_sweep_csam2_dm12.0_dv9.0_F100_s123,experiments\2026-06-19_000727_sweep_csam2_dm12.0_dv9.0_F100_s123,csam2_dm12.0_dv9.0_F100_s123,2,123,1.0,"{'regular': 'experiments\\2026-06-19_000727_sweep_csam2_dm12.0_dv9.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_000727_sweep_csam2_dm12.0_dv9.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_000727_sweep_csam2_dm12.0_dv9.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_000727_sweep_csam2_dm12.0_dv9.0_F100_s123\\reports\\run_report.pdf'}"
csam2_dm12.0_dv9.0_F100_s42,feasible,True,2,12.0,9.0,100,42,84635.52881980005,84435.52893490001,200.0,2.0,"m1,m10",0.0,14538.175977063936,0.0,0.0,0.0,0.0,20,154.70440363883972,2026-06-19_000215_sweep_csam2_dm12.0_dv9.0_F100_s42,experiments\2026-06-19_000215_sweep_csam2_dm12.0_dv9.0_F100_s42,csam2_dm12.0_dv9.0_F100_s42,2,42,1.0,"{'regular': 'experiments\\2026-06-19_000215_sweep_csam2_dm12.0_dv9.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_000215_sweep_csam2_dm12.0_dv9.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_000215_sweep_csam2_dm12.0_dv9.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_000215_sweep_csam2_dm12.0_dv9.0_F100_s42\\reports\\run_report.pdf'}"
csam2_dm12.0_dv9.0_F100_s456,feasible,True,2,12.0,9.0,100,456,81096.13048964998,80896.13055125001,200.0,2.0,"m1,m10",0.0,14404.394264851688,0.0,0.0,0.0,0.0,20,156.60748434066772,2026-06-19_000450_sweep_csam2_dm12.0_dv9.0_F100_s456,experiments\2026-06-19_000450_sweep_csam2_dm12.0_dv9.0_F100_s456,csam2_dm12.0_dv9.0_F100_s456,2,456,1.0,"{'regular': 'experiments\\2026-06-19_000450_sweep_csam2_dm12.0_dv9.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_000450_sweep_csam2_dm12.0_dv9.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_000450_sweep_csam2_dm12.0_dv9.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_000450_sweep_csam2_dm12.0_dv9.0_F100_s456\\reports\\run_report.pdf'}"
csam2_dm15.0_dv16.0_F100_s123,feasible,True,2,15.0,16.0,100,123,471115.638017127,470915.638017127,200.0,2.0,"m1,m10",0.0,17853.545296341905,364.1403843,2.0395970562474806,0.0,364.1403843,4,32.27809238433838,2026-06-19_003058_sweep_csam2_dm15.0_dv16.0_F100_s123,experiments\2026-06-19_003058_sweep_csam2_dm15.0_dv16.0_F100_s123,csam2_dm15.0_dv16.0_F100_s123,2,123,1.0,"{'regular': 'experiments\\2026-06-19_003058_sweep_csam2_dm15.0_dv16.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_003058_sweep_csam2_dm15.0_dv16.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_003058_sweep_csam2_dm15.0_dv16.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_003058_sweep_csam2_dm15.0_dv16.0_F100_s123\\reports\\run_report.pdf'}"
csam2_dm15.0_dv16.0_F100_s42,feasible,True,2,15.0,16.0,100,42,662333.8492728001,662133.8492728001,200.0,2.0,"m1,m10",0.0,18184.234636085246,554.641666,3.0501237863448774,0.0,554.641666,4,31.62244200706482,2026-06-19_002746_sweep_csam2_dm15.0_dv16.0_F100_s42,experiments\2026-06-19_002746_sweep_csam2_dm15.0_dv16.0_F100_s42,csam2_dm15.0_dv16.0_F100_s42,2,42,1.0,"{'regular': 'experiments\\2026-06-19_002746_sweep_csam2_dm15.0_dv16.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_002746_sweep_csam2_dm15.0_dv16.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_002746_sweep_csam2_dm15.0_dv16.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_002746_sweep_csam2_dm15.0_dv16.0_F100_s42\\reports\\run_report.pdf'}"
csam2_dm15.0_dv16.0_F100_s456,feasible,True,2,15.0,16.0,100,456,539190.2024469001,538990.2024469001,200.0,2.0,"m1,m10",0.0,18005.85901980225,432.2181307,2.4004304944555037,0.0,432.2181307,20,160.21244072914124,2026-06-19_002818_sweep_csam2_dm15.0_dv16.0_F100_s456,experiments\2026-06-19_002818_sweep_csam2_dm15.0_dv16.0_F100_s456,csam2_dm15.0_dv16.0_F100_s456,2,456,1.0,"{'regular': 'experiments\\2026-06-19_002818_sweep_csam2_dm15.0_dv16.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_002818_sweep_csam2_dm15.0_dv16.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_002818_sweep_csam2_dm15.0_dv16.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_002818_sweep_csam2_dm15.0_dv16.0_F100_s456\\reports\\run_report.pdf'}"
csam2_dm15.0_dv4.0_F100_s123,feasible,True,2,15.0,4.0,100,123,536617.8185572249,536417.8185572249,200.0,2.0,"m1,m10",0.0,17926.772648170954,429.5701916,2.39624945343315,0.0,429.5701916,4,31.043779134750366,2026-06-19_002313_sweep_csam2_dm15.0_dv4.0_F100_s123,experiments\2026-06-19_002313_sweep_csam2_dm15.0_dv4.0_F100_s123,csam2_dm15.0_dv4.0_F100_s123,2,123,1.0,"{'regular': 'experiments\\2026-06-19_002313_sweep_csam2_dm15.0_dv4.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_002313_sweep_csam2_dm15.0_dv4.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_002313_sweep_csam2_dm15.0_dv4.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_002313_sweep_csam2_dm15.0_dv4.0_F100_s123\\reports\\run_report.pdf'}"
